time_us,CLK,MOSI,DC,CS
260490.0,1,0,0,1
260491.0,1,0,0,1
260492.0,1,0,0,1
260493.0,1,0,0,1
260494.0,1,0,0,1
260495.0,1,0,0,1
260496.0,1,0,0,1
260497.0,1,0,0,1
260498.0,1,0,0,1
260499.0,1,0,0,1
260500.0,1,0,0,1
260501.0,1,0,0,1
260502.0,1,0,0,1
260503.0,1,0,0,1
260504.0,1,0,0,1
260505.0,1,0,0,1
260506.0,1,0,0,1
260507.0,1,0,0,1
260508.0,1,0,0,1
260509.0,1,0,0,1
260510.0,1,0,0,1
260511.0,1,0,0,1
260512.0,1,0,0,1
260513.0,1,0,0,1
260514.0,1,0,0,1
260515.0,1,0,0,1
260516.0,1,0,0,1
260517.0,1,0,0,1
260518.0,1,0,0,1
260519.0,1,0,0,1
260520.0,1,0,0,1
260521.0,1,0,0,1
260522.0,1,0,0,1
260523.0,1,0,0,1
260524.0,1,0,0,1
260525.0,1,0,0,1
260526.0,1,0,0,1
260527.0,1,0,0,1
260528.0,1,0,0,1
260529.0,1,0,0,1
260530.0,1,0,0,1
260531.0,1,0,0,1
260532.0,1,0,0,1
260533.0,1,0,0,1
260534.0,1,0,0,1
260535.0,1,0,0,1
260536.0,1,0,0,1
260537.0,1,0,0,1
260538.0,1,0,0,1
260539.0,1,0,0,1
260540.0,1,0,0,1
260541.0,1,0,0,1
260542.0,1,0,0,1
260543.0,1,0,0,1
260544.0,1,0,0,1
260545.0,1,0,0,1
260546.0,1,0,0,1
260547.0,1,0,0,1
260548.0,1,0,0,1
260549.0,1,0,0,1
260550.0,1,0,0,1
260551.0,1,0,0,1
260552.0,1,0,0,1
260553.0,1,0,0,1
260554.0,1,0,0,1
260555.0,1,0,0,1
260556.0,1,0,0,1
260557.0,1,0,0,1
260558.0,1,0,0,1
260559.0,1,0,0,1
260560.0,1,0,0,1
260561.0,1,0,0,1
260562.0,1,0,0,1
260563.0,1,0,0,1
260564.0,1,0,0,1
260565.0,1,0,0,1
260566.0,1,0,0,1
260567.0,1,0,0,1
260568.0,1,0,0,1
260569.0,1,0,0,1
260570.0,1,0,0,1
260571.0,1,0,0,1
260572.0,1,0,0,1
260573.0,1,0,0,1
260574.0,1,0,0,1
260575.0,1,0,0,1
260576.0,1,0,0,1
260577.0,1,0,0,1
260578.0,1,0,0,1
260579.0,1,0,0,1
260580.0,1,0,0,1
260581.0,1,0,0,1
260582.0,1,0,0,1
260583.0,1,0,0,1
260584.0,1,0,0,1
260585.0,1,0,0,1
260586.0,1,0,0,1
260587.0,1,0,0,1
260588.0,1,0,0,1
260589.0,1,0,0,1
260590.0,1,0,0,1
260591.0,1,0,0,1
260592.0,1,0,0,1
260593.0,1,0,0,1
260594.0,1,0,0,1
260595.0,1,0,0,1
260596.0,1,0,0,1
260597.0,1,0,0,1
260598.0,1,0,0,1
260599.0,1,0,0,1
260600.0,1,0,0,1
260601.0,1,0,0,1
260602.0,1,0,0,1
260603.0,1,0,0,1
260604.0,1,0,0,1
260605.0,1,0,0,1
260606.0,1,0,0,1
260607.0,1,0,0,1
260608.0,1,0,0,1
260609.0,1,0,0,1
260610.0,1,0,0,1
260611.0,1,0,0,1
260612.0,1,0,0,1
260613.0,1,0,0,1
260614.0,1,0,0,1
260615.0,1,0,0,1
260616.0,1,0,0,1
260617.0,1,0,0,1
260618.0,1,0,0,1
260619.0,1,0,0,1
260620.0,1,0,0,1
260621.0,1,0,0,1
260622.0,1,0,0,1
260623.0,1,0,0,1
260624.0,1,0,0,1
260625.0,1,0,0,1
260626.0,1,0,0,1
260627.0,1,0,0,1
260628.0,1,0,0,1
260629.0,1,0,0,1
260630.0,1,0,0,1
260631.0,1,0,0,1
260632.0,1,0,0,1
260633.0,1,0,0,1
260634.0,1,0,0,1
260635.0,1,0,0,1
260636.0,1,0,0,1
260637.0,1,0,0,1
260638.0,1,0,0,1
260639.0,1,0,0,1
260640.0,1,0,0,1
260641.0,1,0,0,1
260642.0,1,0,0,1
260643.0,1,0,0,1
260644.0,1,0,0,1
260645.0,1,0,0,1
260646.0,1,0,0,1
260647.0,1,0,0,1
260648.0,1,0,0,1
260649.0,1,0,0,1
260650.0,1,0,0,1
260651.0,1,0,0,1
260652.0,1,0,0,1
260653.0,1,0,0,1
260654.0,1,0,0,1
260655.0,1,0,0,1
260656.0,1,0,0,1
260657.0,1,0,0,1
260658.0,1,0,0,1
260659.0,1,0,0,1
260660.0,1,0,0,1
260661.0,1,0,0,1
260662.0,1,0,0,1
260663.0,1,0,0,1
260664.0,1,0,0,1
260665.0,1,0,0,1
260666.0,1,0,0,1
260667.0,1,0,0,1
260668.0,1,0,0,1
260669.0,1,0,0,1
260670.0,1,0,0,1
260671.0,1,0,0,1
260672.0,1,0,0,1
260673.0,1,0,0,1
260674.0,1,0,0,1
260675.0,1,0,0,1
260676.0,1,0,0,1
260677.0,1,0,0,1
260678.0,1,0,0,1
260679.0,1,0,0,1
260680.0,1,0,0,1
260681.0,1,0,0,1
260682.0,1,0,0,1
260683.0,1,0,0,1
260684.0,1,0,0,1
260685.0,1,0,0,1
260686.0,1,0,0,1
260687.0,1,0,0,1
260688.0,1,0,0,1
260689.0,1,0,0,1
260690.0,1,0,0,1
260691.0,1,0,0,1
260692.0,1,0,0,1
260693.0,1,0,0,1
260694.0,1,0,0,1
260695.0,1,0,0,1
260696.0,1,0,0,1
260697.0,1,0,0,1
260698.0,1,0,0,1
260699.0,1,0,0,1
260700.0,1,0,0,1
260701.0,1,0,0,1
260702.0,1,0,0,1
260703.0,1,0,0,1
260704.0,1,0,0,1
260705.0,1,0,0,1
260706.0,1,0,0,1
260707.0,1,0,0,1
260708.0,1,0,0,1
260709.0,1,0,0,1
260710.0,1,0,0,1
260711.0,1,0,0,1
260712.0,1,0,0,1
260713.0,1,0,0,1
260714.0,1,0,0,1
260715.0,1,0,0,1
260716.0,1,0,0,1
260717.0,1,0,0,1
260718.0,1,0,0,1
260719.0,1,0,0,1
260720.0,1,0,0,1
260721.0,1,0,0,1
260722.0,1,0,0,1
260723.0,1,0,0,1
260724.0,1,0,0,1
260725.0,1,0,0,1
260726.0,1,0,0,1
260727.0,1,0,0,1
260728.0,1,0,0,1
260729.0,1,0,0,1
260730.0,1,0,0,1
260731.0,1,0,0,1
260732.0,1,0,0,1
260733.0,1,0,0,1
260734.0,1,0,0,1
260735.0,1,0,0,1
260736.0,1,0,0,1
260737.0,1,0,0,1
260738.0,1,0,0,1
260739.0,1,0,0,1
260740.0,1,0,0,1
260741.0,1,0,0,1
260742.0,1,0,0,1
260743.0,1,0,0,1
260744.0,1,0,0,1
260745.0,1,0,0,1
260746.0,1,0,0,1
260747.0,1,0,0,1
260748.0,1,0,0,1
260749.0,1,0,0,1
260750.0,1,0,0,1
260751.0,1,0,0,1
260752.0,1,0,0,1
260753.0,1,0,0,1
260754.0,1,0,0,1
260755.0,1,0,0,1
260756.0,1,0,0,1
260757.0,1,0,0,1
260758.0,1,0,0,1
260759.0,1,0,0,1
260760.0,1,0,0,1
260761.0,1,0,0,1
260762.0,1,0,0,1
260763.0,1,0,0,1
260764.0,1,0,0,1
260765.0,1,0,0,1
260766.0,1,0,0,1
260767.0,1,0,0,1
260768.0,1,0,0,1
260769.0,1,0,0,1
260770.0,1,0,0,1
260771.0,1,0,0,1
260772.0,1,0,0,1
260773.0,1,0,0,1
260774.0,1,0,0,1
260775.0,1,0,0,1
260776.0,1,0,0,1
260777.0,1,0,0,1
260778.0,1,0,0,1
260779.0,1,0,0,1
260780.0,1,0,0,1
260781.0,1,0,0,1
260782.0,1,0,0,1
260783.0,1,0,0,1
260784.0,1,0,0,1
260785.0,1,0,0,1
260786.0,1,0,0,1
260787.0,1,0,0,1
260788.0,1,0,0,1
260789.0,1,0,0,1
260790.0,1,0,0,1
260791.0,1,0,0,1
260792.0,1,0,0,1
260793.0,1,0,0,1
260794.0,1,0,0,1
260795.0,1,0,0,1
260796.0,1,0,0,1
260797.0,1,0,0,1
260798.0,1,0,0,1
260799.0,1,0,0,1
260800.0,1,0,0,1
260801.0,1,0,0,1
260802.0,1,0,0,1
260803.0,1,0,0,1
260804.0,1,0,0,1
260805.0,1,0,0,1
260806.0,1,0,0,1
260807.0,1,0,0,1
260808.0,1,0,0,1
260809.0,1,0,0,1
260810.0,1,0,0,1
260811.0,1,0,0,1
260812.0,1,0,0,1
260813.0,1,0,0,1
260814.0,1,0,0,1
260815.0,1,0,0,1
260816.0,1,0,0,1
260817.0,1,0,0,1
260818.0,1,0,0,1
260819.0,1,0,0,1
260820.0,1,0,0,1
260821.0,1,0,0,1
260822.0,1,0,0,1
260823.0,1,0,0,1
260824.0,1,0,0,1
260825.0,1,0,0,1
260826.0,1,0,0,1
260827.0,1,0,0,1
260828.0,1,0,0,1
260829.0,1,0,0,1
260830.0,1,0,0,1
260831.0,1,0,0,1
260832.0,1,0,0,1
260833.0,1,0,0,1
260834.0,1,0,0,1
260835.0,1,0,0,1
260836.0,1,0,0,1
260837.0,1,0,0,1
260838.0,1,0,0,1
260839.0,1,0,0,1
260840.0,1,0,0,1
260841.0,1,0,0,1
260842.0,1,0,0,1
260843.0,1,0,0,1
260844.0,1,0,0,1
260845.0,1,0,0,1
260846.0,1,0,0,1
260847.0,1,0,0,1
260848.0,1,0,0,1
260849.0,1,0,0,1
260850.0,1,0,0,1
260851.0,1,0,0,1
260852.0,1,0,0,1
260853.0,1,0,0,1
260854.0,1,0,0,1
260855.0,1,0,0,1
260856.0,1,0,0,1
260857.0,1,0,0,1
260858.0,1,0,0,1
260859.0,1,0,0,1
260860.0,1,0,0,1
260861.0,1,0,0,1
260862.0,1,0,0,1
260863.0,1,0,0,1
260864.0,1,0,0,1
260865.0,1,0,0,1
260866.0,1,0,0,1
260867.0,1,0,0,1
260868.0,1,0,0,1
260869.0,1,0,0,1
260870.0,1,0,0,1
260871.0,1,0,0,1
260872.0,1,0,0,1
260873.0,1,0,0,1
260874.0,1,0,0,1
260875.0,1,0,0,1
260876.0,1,0,0,1
260877.0,1,0,0,1
260878.0,1,0,0,1
260879.0,1,0,0,1
260880.0,1,0,0,1
260881.0,1,0,0,1
260882.0,1,0,0,1
260883.0,1,0,0,1
260884.0,1,0,0,1
260885.0,1,0,0,1
260886.0,1,0,0,1
260887.0,1,0,0,1
260888.0,1,0,0,1
260889.0,1,0,0,1
260890.0,1,0,0,1
260891.0,1,0,0,1
260892.0,1,0,0,1
260893.0,1,0,0,1
260894.0,1,0,0,1
260895.0,1,0,0,1
260896.0,1,0,0,1
260897.0,1,0,0,1
260898.0,1,0,0,1
260899.0,1,0,0,1
260900.0,1,0,0,1
260901.0,1,0,0,1
260902.0,1,0,0,1
260903.0,1,0,0,1
260904.0,1,0,0,1
260905.0,1,0,0,1
260906.0,1,0,0,1
260907.0,1,0,0,1
260908.0,1,0,0,1
260909.0,1,0,0,1
260910.0,1,0,0,1
260911.0,1,0,0,1
260912.0,1,0,0,1
260913.0,1,0,0,1
260914.0,1,0,0,1
260915.0,1,0,0,1
260916.0,1,0,0,1
260917.0,1,0,0,1
260918.0,1,0,0,1
260919.0,1,0,0,1
260920.0,1,0,0,1
260921.0,1,0,0,1
260922.0,1,0,0,1
260923.0,1,0,0,1
260924.0,1,0,0,1
260925.0,1,0,0,1
260926.0,1,0,0,1
260927.0,1,0,0,1
260928.0,1,0,0,1
260929.0,1,0,0,1
260930.0,1,0,0,1
260931.0,1,0,0,1
260932.0,1,0,0,1
260933.0,1,0,0,1
260934.0,1,0,0,1
260935.0,1,0,0,1
260936.0,1,0,0,1
260937.0,1,0,0,1
260938.0,1,0,0,1
260939.0,1,0,0,1
260940.0,1,0,0,1
260941.0,1,0,0,1
260942.0,1,0,0,1
260943.0,1,0,0,1
260944.0,1,0,0,1
260945.0,1,0,0,1
260946.0,1,0,0,1
260947.0,1,0,0,1
260948.0,1,0,0,1
260949.0,1,0,0,1
260950.0,1,0,0,1
260951.0,1,0,0,1
260952.0,1,0,0,1
260953.0,1,0,0,1
260954.0,1,0,0,1
260955.0,1,0,0,1
260956.0,1,0,0,1
260957.0,1,0,0,1
260958.0,1,0,0,1
260959.0,1,0,0,1
260960.0,1,0,0,1
260961.0,1,0,0,1
260962.0,1,0,0,1
260963.0,1,0,0,1
260964.0,1,0,0,1
260965.0,1,0,0,1
260966.0,1,0,0,1
260967.0,1,0,0,1
260968.0,1,0,0,1
260969.0,1,0,0,1
260970.0,1,0,0,1
260971.0,1,0,0,1
260972.0,1,0,0,1
260973.0,1,0,0,1
260974.0,1,0,0,1
260975.0,1,0,0,1
260976.0,1,0,0,1
260977.0,1,0,0,1
260978.0,1,0,0,1
260979.0,1,0,0,1
260980.0,1,0,0,1
260981.0,1,0,0,1
260982.0,1,0,0,1
260983.0,1,0,0,1
260984.0,1,0,0,1
260985.0,1,0,0,1
260986.0,1,0,0,1
260987.0,1,0,0,1
260988.0,1,0,0,1
260989.0,1,0,0,1
260990.0,1,0,0,1
260991.0,1,0,0,1
260992.0,1,0,0,1
260993.0,1,0,0,1
260994.0,1,0,0,1
260995.0,1,0,0,1
260996.0,1,0,0,1
260997.0,1,0,0,1
260998.0,1,0,0,1
260999.0,1,0,0,1
261000.0,1,0,0,1
261001.0,1,0,0,1
261002.0,1,0,0,1
261003.0,1,0,0,1
261004.0,1,0,0,1
261005.0,1,0,0,1
261006.0,1,0,0,1
261007.0,1,0,0,1
261008.0,1,0,0,1
261009.0,1,0,0,1
261010.0,1,0,0,1
261011.0,1,0,0,1
261012.0,1,0,0,1
261013.0,1,0,0,1
261014.0,1,0,0,1
261015.0,1,0,0,1
261016.0,1,0,0,1
261017.0,1,0,0,1
261018.0,1,0,0,1
261019.0,1,0,0,1
261020.0,1,0,0,1
261021.0,1,0,0,1
261022.0,1,0,0,1
261023.0,1,0,0,1
261024.0,1,0,0,1
261025.0,1,0,0,1
261026.0,1,0,0,1
261027.0,1,0,0,1
261028.0,1,0,0,1
261029.0,1,0,0,1
261030.0,1,0,0,1
261031.0,1,0,0,1
261032.0,1,0,0,1
261033.0,1,0,0,1
261034.0,1,0,0,1
261035.0,1,0,0,1
261036.0,1,0,0,1
261037.0,1,0,0,1
261038.0,1,0,0,1
261039.0,1,0,0,1
261040.0,1,0,0,1
261041.0,1,0,0,1
261042.0,1,0,0,1
261043.0,1,0,0,1
261044.0,1,0,0,1
261045.0,1,0,0,1
261046.0,1,0,0,1
261047.0,1,0,0,1
261048.0,1,0,0,1
261049.0,1,0,0,1
261050.0,1,0,0,1
261051.0,1,0,0,1
261052.0,1,0,0,1
261053.0,1,0,0,1
261054.0,1,0,0,1
261055.0,1,0,0,1
261056.0,1,0,0,1
261057.0,1,0,0,1
261058.0,1,0,0,1
261059.0,1,0,0,1
261060.0,1,0,0,1
261061.0,1,0,0,1
261062.0,1,0,0,1
261063.0,1,0,0,1
261064.0,1,0,0,1
261065.0,1,0,0,1
261066.0,1,0,0,1
261067.0,1,0,0,1
261068.0,1,0,0,1
261069.0,1,0,0,1
261070.0,1,0,0,1
261071.0,1,0,0,1
261072.0,1,0,0,1
261073.0,1,0,0,1
261074.0,1,0,0,1
261075.0,1,0,0,1
261076.0,1,0,0,1
261077.0,1,0,0,1
261078.0,1,0,0,1
261079.0,1,0,0,1
261080.0,1,0,0,1
261081.0,1,0,0,1
261082.0,1,0,0,1
261083.0,1,0,0,1
261084.0,1,0,0,1
261085.0,1,0,0,1
261086.0,1,0,0,1
261087.0,1,0,0,1
261088.0,1,0,0,1
261089.0,1,0,0,1
261090.0,1,0,0,1
261091.0,1,0,0,1
261092.0,1,0,0,1
261093.0,1,0,0,1
261094.0,1,0,0,1
261095.0,1,0,0,1
261096.0,1,0,0,1
261097.0,1,0,0,1
261098.0,1,0,0,1
261099.0,1,0,0,1
261100.0,1,0,0,1
261101.0,1,0,0,1
261102.0,1,0,0,1
261103.0,1,0,0,1
261104.0,1,0,0,1
261105.0,1,0,0,1
261106.0,1,0,0,1
261107.0,1,0,0,1
261108.0,1,0,0,1
261109.0,1,0,0,1
261110.0,1,0,0,1
261111.0,1,0,0,1
261112.0,1,0,0,1
261113.0,1,0,0,1
261114.0,1,0,0,1
261115.0,1,0,0,1
261116.0,1,0,0,1
261117.0,1,0,0,1
261118.0,1,0,0,1
261119.0,1,0,0,1
261120.0,1,0,0,1
261121.0,1,0,0,1
261122.0,1,0,0,1
261123.0,1,0,0,1
261124.0,1,0,0,1
261125.0,1,0,0,1
261126.0,1,0,0,1
261127.0,1,0,0,1
261128.0,1,0,0,1
261129.0,1,0,0,1
261130.0,1,0,0,1
261131.0,1,0,0,1
261132.0,1,0,0,1
261133.0,1,0,0,1
261134.0,1,0,0,1
261135.0,1,0,0,1
261136.0,1,0,0,1
261137.0,1,0,0,1
261138.0,1,0,0,1
261139.0,1,0,0,1
261140.0,1,0,0,1
261141.0,1,0,0,1
261142.0,1,0,0,1
261143.0,1,0,0,1
261144.0,1,0,0,1
261145.0,1,0,0,1
261146.0,1,0,0,1
261147.0,1,0,0,1
261148.0,1,0,0,1
261149.0,1,0,0,1
261150.0,1,0,0,1
261151.0,1,0,0,1
261152.0,1,0,0,1
261153.0,1,0,0,1
261154.0,1,0,0,1
261155.0,1,0,0,1
261156.0,1,0,0,1
261157.0,1,0,0,1
261158.0,1,0,0,1
261159.0,1,0,0,1
261160.0,1,0,0,1
261161.0,1,0,0,1
261162.0,1,0,0,1
261163.0,1,0,0,1
261164.0,1,0,0,1
261165.0,1,0,0,1
261166.0,1,0,0,1
261167.0,1,0,0,1
261168.0,1,0,0,1
261169.0,1,0,0,1
261170.0,1,0,0,1
261171.0,1,0,0,1
261172.0,1,0,0,1
261173.0,1,0,0,1
261174.0,1,0,0,1
261175.0,1,0,0,1
261176.0,1,0,0,1
261177.0,1,0,0,1
261178.0,1,0,0,1
261179.0,1,0,0,1
261180.0,1,0,0,1
261181.0,1,0,0,1
261182.0,1,0,0,1
261183.0,1,0,0,1
261184.0,1,0,0,1
261185.0,1,0,0,1
261186.0,1,0,0,1
261187.0,1,0,0,1
261188.0,1,0,0,1
261189.0,1,0,0,1
261190.0,1,0,0,1
261191.0,1,0,0,1
261192.0,1,0,0,1
261193.0,1,0,0,1
261194.0,1,0,0,1
261195.0,1,0,0,1
261196.0,1,0,0,1
261197.0,1,0,0,1
261198.0,1,0,0,1
261199.0,1,0,0,1
261200.0,1,0,0,1
261201.0,1,0,0,1
261202.0,1,0,0,1
261203.0,1,0,0,1
261204.0,1,0,0,1
261205.0,1,0,0,1
261206.0,1,0,0,1
261207.0,1,0,0,1
261208.0,1,0,0,1
261209.0,1,0,0,1
261210.0,1,0,0,1
261211.0,1,0,0,1
261212.0,1,0,0,1
261213.0,1,0,0,1
261214.0,1,0,0,1
261215.0,1,0,0,1
261216.0,1,0,0,1
261217.0,1,0,0,1
261218.0,1,0,0,1
261219.0,1,0,0,1
261220.0,1,0,0,1
261221.0,1,0,0,1
261222.0,1,0,0,1
261223.0,1,0,0,1
261224.0,1,0,0,1
261225.0,1,0,0,1
261226.0,1,0,0,1
261227.0,1,0,0,1
261228.0,1,0,0,1
261229.0,1,0,0,1
261230.0,1,0,0,1
261231.0,1,0,0,1
261232.0,1,0,0,1
261233.0,1,0,0,1
261234.0,1,0,0,1
261235.0,1,0,0,1
261236.0,1,0,0,1
261237.0,1,0,0,1
261238.0,1,0,0,1
261239.0,1,0,0,1
261240.0,1,0,0,1
261241.0,1,0,0,1
261242.0,1,0,0,1
261243.0,1,0,0,1
261244.0,1,0,0,1
261245.0,1,0,0,1
261246.0,1,0,0,1
261247.0,1,0,0,1
261248.0,1,0,0,1
261249.0,1,0,0,1
261250.0,1,0,0,1
261251.0,1,0,0,1
261252.0,1,0,0,1
261253.0,1,0,0,1
261254.0,1,0,0,1
261255.0,1,0,0,1
261256.0,1,0,0,1
261257.0,1,0,0,1
261258.0,1,0,0,1
261259.0,1,0,0,1
261260.0,1,0,0,1
261261.0,1,0,0,1
261262.0,1,0,0,1
261263.0,1,0,0,1
261264.0,1,0,0,1
261265.0,1,0,0,1
261266.0,1,0,0,1
261267.0,1,0,0,1
261268.0,1,0,0,1
261269.0,1,0,0,1
261270.0,1,0,0,1
261271.0,1,0,0,1
261272.0,1,0,0,1
261273.0,1,0,0,1
261274.0,1,0,0,1
261275.0,1,0,0,1
261276.0,1,0,0,1
261277.0,1,0,0,1
261278.0,1,0,0,1
261279.0,1,0,0,1
261280.0,1,0,0,1
261281.0,1,0,0,1
261282.0,1,0,0,1
261283.0,1,0,0,1
261284.0,1,0,0,1
261285.0,1,0,0,1
261286.0,1,0,0,1
261287.0,1,0,0,1
261288.0,1,0,0,1
261289.0,1,0,0,1
261290.0,1,0,0,1
261291.0,1,0,0,1
261292.0,1,0,0,1
261293.0,1,0,0,1
261294.0,1,0,0,1
261295.0,1,0,0,1
261296.0,1,0,0,1
261297.0,1,0,0,1
261298.0,1,0,0,1
261299.0,1,0,0,1
261300.0,1,0,0,1
261301.0,1,0,0,1
261302.0,1,0,0,1
261303.0,1,0,0,1
261304.0,1,0,0,1
261305.0,1,0,0,1
261306.0,1,0,0,1
261307.0,1,0,0,1
261308.0,1,0,0,1
261309.0,1,0,0,1
261310.0,1,0,0,1
261311.0,1,0,0,1
261312.0,1,0,0,1
261313.0,1,0,0,1
261314.0,1,0,0,1
261315.0,1,0,0,1
261316.0,1,0,0,1
261317.0,1,0,0,1
261318.0,1,0,0,1
261319.0,1,0,0,1
261320.0,1,0,0,1
261321.0,1,0,0,1
261322.0,1,0,0,1
261323.0,1,0,0,1
261324.0,1,0,0,1
261325.0,1,0,0,1
261326.0,1,0,0,1
261327.0,1,0,0,1
261328.0,1,0,0,1
261329.0,1,0,0,1
261330.0,1,0,0,1
261331.0,1,0,0,1
261332.0,1,0,0,1
261333.0,1,0,0,1
261334.0,1,0,0,1
261335.0,1,0,0,1
261336.0,1,0,0,1
261337.0,1,0,0,1
261338.0,1,0,0,1
261339.0,1,0,0,1
261340.0,1,0,0,1
261341.0,1,0,0,1
261342.0,1,0,0,1
261343.0,1,0,0,1
261344.0,1,0,0,1
261345.0,1,0,0,1
261346.0,1,0,0,1
261347.0,1,0,0,1
261348.0,1,0,0,1
261349.0,1,0,0,1
261350.0,1,0,0,1
261351.0,1,0,0,1
261352.0,1,0,0,1
261353.0,1,0,0,1
261354.0,1,0,0,1
261355.0,1,0,0,1
261356.0,1,0,0,1
261357.0,1,0,0,1
261358.0,1,0,0,1
261359.0,1,0,0,1
261360.0,1,0,0,1
261361.0,1,0,0,1
261362.0,1,0,0,1
261363.0,1,0,0,1
261364.0,1,0,0,1
261365.0,1,0,0,1
261366.0,1,0,0,1
261367.0,1,0,0,1
261368.0,1,0,0,1
261369.0,1,0,0,1
261370.0,1,0,0,1
261371.0,1,0,0,1
261372.0,1,0,0,1
261373.0,1,0,0,1
261374.0,1,0,0,1
261375.0,1,0,0,1
261376.0,1,0,0,1
261377.0,1,0,0,1
261378.0,1,0,0,1
261379.0,1,0,0,1
261380.0,1,0,0,1
261381.0,1,0,0,1
261382.0,1,0,0,1
261383.0,1,0,0,1
261384.0,1,0,0,1
261385.0,1,0,0,1
261386.0,1,0,0,1
261387.0,1,0,0,1
261388.0,1,0,0,1
261389.0,1,0,0,1
261390.0,1,0,0,1
261391.0,1,0,0,1
261392.0,1,0,0,1
261393.0,1,0,0,1
261394.0,1,0,0,1
261395.0,1,0,0,1
261396.0,1,0,0,1
261397.0,1,0,0,1
261398.0,1,0,0,1
261399.0,1,0,0,1
261400.0,1,0,0,1
261401.0,1,0,0,1
261402.0,1,0,0,1
261403.0,1,0,0,1
261404.0,1,0,0,1
261405.0,1,0,0,1
261406.0,1,0,0,1
261407.0,1,0,0,1
261408.0,1,0,0,1
261409.0,1,0,0,1
261410.0,1,0,0,1
261411.0,1,0,0,1
261412.0,1,0,0,1
261413.0,1,0,0,1
261414.0,1,0,0,1
261415.0,1,0,0,1
261416.0,1,0,0,1
261417.0,1,0,0,1
261418.0,1,0,0,1
261419.0,1,0,0,1
261420.0,1,0,0,1
261421.0,1,0,0,1
261422.0,1,0,0,1
261423.0,1,0,0,1
261424.0,1,0,0,1
261425.0,1,0,0,1
261426.0,1,0,0,1
261427.0,1,0,0,1
261428.0,1,0,0,1
261429.0,1,0,0,1
261430.0,1,0,0,1
261431.0,1,0,0,1
261432.0,1,0,0,1
261433.0,1,0,0,1
261434.0,1,0,0,1
261435.0,1,0,0,1
261436.0,1,0,0,1
261437.0,1,0,0,1
261438.0,1,0,0,1
261439.0,1,0,0,1
261440.0,1,0,0,1
261441.0,1,0,0,1
261442.0,1,0,0,1
261443.0,1,0,0,1
261444.0,1,0,0,1
261445.0,1,0,0,1
261446.0,1,0,0,1
261447.0,1,0,0,1
261448.0,1,0,0,1
261449.0,1,0,0,1
261450.0,1,0,0,1
261451.0,1,0,0,1
261452.0,1,0,0,1
261453.0,1,0,0,1
261454.0,1,0,0,1
261455.0,1,0,0,1
261456.0,1,0,0,1
261457.0,1,0,0,1
261458.0,1,0,0,1
261459.0,1,0,0,1
261460.0,1,0,0,1
261461.0,1,0,0,1
261462.0,1,0,0,1
261463.0,1,0,0,1
261464.0,1,0,0,1
261465.0,1,0,0,1
261466.0,1,0,0,1
261467.0,1,0,0,1
261468.0,1,0,0,1
261469.0,1,0,0,1
261470.0,1,0,0,1
261471.0,1,0,0,1
261472.0,1,0,0,1
261473.0,1,0,0,1
261474.0,1,0,0,1
261475.0,1,0,0,1
261476.0,1,0,0,1
261477.0,1,0,0,1
261478.0,1,0,0,1
261479.0,1,0,0,1
261480.0,1,0,0,1
261481.0,1,0,0,1
261482.0,1,0,0,1
261483.0,1,0,0,1
261484.0,1,0,0,1
261485.0,1,0,0,1
261486.0,1,0,0,1
261487.0,1,0,0,1
261488.0,1,0,0,1
261489.0,1,0,0,1
261490.0,1,0,0,1
261491.0,1,0,0,1
261492.0,1,0,0,1
261493.0,1,0,0,1
261494.0,1,0,0,1
261495.0,1,0,0,1
261496.0,1,0,0,1
261497.0,1,0,0,1
261498.0,1,0,0,1
261499.0,1,0,0,1
261500.0,1,0,0,1
261501.0,1,0,0,1
261502.0,1,0,0,1
261503.0,1,0,0,1
261504.0,1,0,0,1
261505.0,1,0,0,1
261506.0,1,0,0,1
261507.0,1,0,0,1
261508.0,1,0,0,1
261509.0,1,0,0,1
261510.0,1,0,0,1
261511.0,1,0,0,1
261512.0,1,0,0,1
261513.0,1,0,0,1
261514.0,1,0,0,1
261515.0,1,0,0,1
261516.0,1,0,0,1
261517.0,1,0,0,1
261518.0,1,0,0,1
261519.0,1,0,0,1
261520.0,1,0,0,1
261521.0,1,0,0,1
261522.0,1,0,0,1
261523.0,1,0,0,1
261524.0,1,0,0,1
261525.0,1,0,0,1
261526.0,1,0,0,1
261527.0,1,0,0,1
261528.0,1,0,0,1
261529.0,1,0,0,1
261530.0,1,0,0,1
261531.0,1,0,0,1
261532.0,1,0,0,1
261533.0,1,0,0,1
261534.0,1,0,0,1
261535.0,1,0,0,1
261536.0,1,0,0,1
261537.0,1,0,0,1
261538.0,1,0,0,1
261539.0,1,0,0,1
261540.0,1,0,0,1
261541.0,1,0,0,1
261542.0,1,0,0,1
261543.0,1,0,0,1
261544.0,1,0,0,1
261545.0,1,0,0,1
261546.0,1,0,0,1
261547.0,1,0,0,1
261548.0,1,0,0,1
261549.0,1,0,0,1
261550.0,1,0,0,1
261551.0,1,0,0,1
261552.0,1,0,0,1
261553.0,1,0,0,1
261554.0,1,0,0,1
261555.0,1,0,0,1
261556.0,1,0,0,1
261557.0,1,0,0,1
261558.0,1,0,0,1
261559.0,1,0,0,1
261560.0,1,0,0,1
261561.0,1,0,0,1
261562.0,1,0,0,1
261563.0,1,0,0,1
261564.0,1,0,0,1
